parent_sku,format,qty_available,highest_bid,least_listing_price,last_bbx_transaction,market_price,has_already_bidded,name,product_url,family_type,maturity,colour,country,region,subregion,grape_varieties,vintage,sweetness,producer,sku,alcohol_percentage,case_size,bottle_volume,bottle_order_unit,bbx_listing_id,bbx_listing_date
20048009157,12-00750,91,1010.0,1475,1250,1080.0,False,"2004 Château Pichon Longueville Comtesse de Lalande, Pauillac, Bordeaux",/products-20048009157-2004-chateau-pichon-longueville-comtesse-de-lalande-pauillac-bordeaux,Wines,Ready - at best,Red,France,Bordeaux,Médoc,,2004.0,Dry,Château Pichon-Longueville Lalande,2004-12-00750-00-8009157,['13'],12,75 cl,Bottle,23860,2025-05-02
20048110468,03-00750,277,620.0,790,840,775.0,False,"2004 Champagne Dom Pérignon, P2, Brut",/products-20048110468-2004-champagne-dom-perignon-p2-brut,Wines,Ready - at best,White,France,Champagne,,,2004.0,Dry,Dom Pérignon,2004-03-00750-00-8110468,['12.5'],3,75 cl,Bottle,23864,2025-05-02
20048110468,06-00750,53,1285.0,1650,1520,1550.0,False,"2004 Champagne Dom Pérignon, P2, Brut",/products-20048110468-2004-champagne-dom-perignon-p2-brut,Wines,Ready - at best,White,France,Champagne,,,2004.0,Dry,Dom Pérignon,2004-03-00750-00-8110468,['12.5'],3,75 cl,Bottle,23864,2025-05-02
20058124517,01-03000,2,186.0,0,0,258.33,False,"2005 Château Duhart-Milon, Pauillac, Bordeaux",/products-20058124517-2005-chateau-duhart-milon-pauillac-bordeaux,Wines,Ready - at best,Red,France,Bordeaux,Médoc,"['Cabernet Sauvignon', 'Merlot']",2005.0,Dry,Château Duhart-Milon,2005-12-00750-00-8124517,['13'],12,75 cl,Bottle,23866,2025-05-02
20058124517,06-01500,8,580.0,795,0,775.0,False,"2005 Château Duhart-Milon, Pauillac, Bordeaux",/products-20058124517-2005-chateau-duhart-milon-pauillac-bordeaux,Wines,Ready - at best,Red,France,Bordeaux,Médoc,"['Cabernet Sauvignon', 'Merlot']",2005.0,Dry,Château Duhart-Milon,2005-12-00750-00-8124517,['13'],12,75 cl,Bottle,23866,2025-05-02
20058124517,12-00750,121,725.0,775,795,775.0,False,"2005 Château Duhart-Milon, Pauillac, Bordeaux",/products-20058124517-2005-chateau-duhart-milon-pauillac-bordeaux,Wines,Ready - at best,Red,France,Bordeaux,Médoc,"['Cabernet Sauvignon', 'Merlot']",2005.0,Dry,Château Duhart-Milon,2005-12-00750-00-8124517,['13'],12,75 cl,Bottle,23866,2025-05-02
20068060398,06-00750,18,0.0,1050,0,1650.0,False,"2006 Champagne Louis Roederer, Cristal, Brut (2020 Late Release)",/products-20068060398-2006-champagne-louis-roederer-cristal-brut-2020-late-release,Wines,Ready - at best,White,France,Champagne,,['Pinot Noir'],2006.0,Dry,Louis Roederer,2006-06-00750-00-8060398,['12'],6,75 cl,Bottle,23853,2025-05-02
20068111032,12-00375,2,0.0,550,0,558.0,False,"2006 Mâcon-Villages, Cuvée Botrytis, Domaine de la Bongran, Burgundy (2017 Release)",/products-20068111032-2006-macon-villages-cuvee-botrytis-domaine-de-la-bongran-burgundy-2017-release,Wines,Ready - mature,White,France,Burgundy,Mâconnais,['Chardonnay'],2006.0,Luscious,"Domaine de Bongran, Jean Thevenet",2006-12-00375-G1-8111032,['13.5'],12,37.5 cl,Half Bottle,23859,2025-05-02
20088012674,01-00750,111,130.0,0,0,131.67,False,"2008 Champagne Taittinger, Comtes de Champagne, Blanc de Blancs, Brut",/products-20088012674-2008-champagne-taittinger-comtes-de-champagne-blanc-de-blancs-brut,Wines,Ready - at best,White,France,Champagne,Côte des Blancs,['Chardonnay'],2008.0,Dry,Champagne Taittinger,2008-06-00750-00-8012674,['12.5'],6,75 cl,Bottle,23868,2025-05-02
20088012674,01-01500,114,265.0,595,0,263.33,False,"2008 Champagne Taittinger, Comtes de Champagne, Blanc de Blancs, Brut",/products-20088012674-2008-champagne-taittinger-comtes-de-champagne-blanc-de-blancs-brut,Wines,Ready - at best,White,France,Champagne,Côte des Blancs,['Chardonnay'],2008.0,Dry,Champagne Taittinger,2008-06-00750-00-8012674,['12.5'],6,75 cl,Bottle,23868,2025-05-02
